22-08-30 11:58:51.793 - INFO: Train epoch 1: [    0/16574 (0%)] Loss: 2.7562 | MSE loss: 0.0053 | Bpp loss: 0.4474 | Aux loss: 4429.20
22-08-30 11:58:54.452 - INFO: Train epoch 1: [  800/16574 (5%)] Loss: 1.8119 | MSE loss: 0.0032 | Bpp loss: 0.4311 | Aux loss: 4370.68
22-08-30 11:58:57.174 - INFO: Train epoch 1: [ 1600/16574 (10%)] Loss: 3.2809 | MSE loss: 0.0064 | Bpp loss: 0.5112 | Aux loss: 4317.31
22-08-30 11:58:59.831 - INFO: Train epoch 1: [ 2400/16574 (14%)] Loss: 2.2919 | MSE loss: 0.0042 | Bpp loss: 0.4748 | Aux loss: 4261.49
22-08-30 11:59:02.517 - INFO: Train epoch 1: [ 3200/16574 (19%)] Loss: 2.2611 | MSE loss: 0.0042 | Bpp loss: 0.4285 | Aux loss: 4193.60
22-08-30 11:59:05.201 - INFO: Train epoch 1: [ 4000/16574 (24%)] Loss: 3.0803 | MSE loss: 0.0060 | Bpp loss: 0.4596 | Aux loss: 4121.80
22-08-30 11:59:07.952 - INFO: Train epoch 1: [ 4800/16574 (29%)] Loss: 2.5223 | MSE loss: 0.0047 | Bpp loss: 0.4614 | Aux loss: 4054.33
22-08-30 11:59:10.537 - INFO: Train epoch 1: [ 5600/16574 (34%)] Loss: 2.6425 | MSE loss: 0.0050 | Bpp loss: 0.4618 | Aux loss: 3988.05
22-08-30 11:59:13.167 - INFO: Train epoch 1: [ 6400/16574 (39%)] Loss: 2.0276 | MSE loss: 0.0037 | Bpp loss: 0.4333 | Aux loss: 3909.84
22-08-30 11:59:15.736 - INFO: Train epoch 1: [ 7200/16574 (43%)] Loss: 3.1416 | MSE loss: 0.0061 | Bpp loss: 0.4838 | Aux loss: 3830.14
22-08-30 11:59:18.321 - INFO: Train epoch 1: [ 8000/16574 (48%)] Loss: 1.9100 | MSE loss: 0.0034 | Bpp loss: 0.4374 | Aux loss: 3759.04
22-08-30 11:59:20.881 - INFO: Train epoch 1: [ 8800/16574 (53%)] Loss: 1.9476 | MSE loss: 0.0035 | Bpp loss: 0.4131 | Aux loss: 3683.41
22-08-30 11:59:23.474 - INFO: Train epoch 1: [ 9600/16574 (58%)] Loss: 2.3830 | MSE loss: 0.0044 | Bpp loss: 0.4513 | Aux loss: 3595.69
22-08-30 11:59:26.000 - INFO: Train epoch 1: [10400/16574 (63%)] Loss: 2.4236 | MSE loss: 0.0046 | Bpp loss: 0.4230 | Aux loss: 3514.31
22-08-30 11:59:28.552 - INFO: Train epoch 1: [11200/16574 (68%)] Loss: 2.4858 | MSE loss: 0.0045 | Bpp loss: 0.5063 | Aux loss: 3443.75
22-08-30 11:59:31.050 - INFO: Train epoch 1: [12000/16574 (72%)] Loss: 0.9444 | MSE loss: 0.0013 | Bpp loss: 0.3617 | Aux loss: 3355.75
22-08-30 11:59:33.622 - INFO: Train epoch 1: [12800/16574 (77%)] Loss: 1.9249 | MSE loss: 0.0034 | Bpp loss: 0.4317 | Aux loss: 3263.27
22-08-30 11:59:36.164 - INFO: Train epoch 1: [13600/16574 (82%)] Loss: 2.9692 | MSE loss: 0.0058 | Bpp loss: 0.4464 | Aux loss: 3171.63
22-08-30 11:59:38.756 - INFO: Train epoch 1: [14400/16574 (87%)] Loss: 2.2823 | MSE loss: 0.0042 | Bpp loss: 0.4593 | Aux loss: 3080.19
22-08-30 11:59:41.289 - INFO: Train epoch 1: [15200/16574 (92%)] Loss: 2.2770 | MSE loss: 0.0042 | Bpp loss: 0.4647 | Aux loss: 2994.89
22-08-30 11:59:43.780 - INFO: Train epoch 1: [16000/16574 (97%)] Loss: 2.2552 | MSE loss: 0.0041 | Bpp loss: 0.4527 | Aux loss: 2900.31
22-08-30 11:59:53.294 - INFO: Learning rate: 0.0001
22-08-30 11:59:53.658 - INFO: Train epoch 2: [    0/16574 (0%)] Loss: 1.5575 | MSE loss: 0.0027 | Bpp loss: 0.4021 | Aux loss: 2818.44
22-08-30 11:59:56.244 - INFO: Train epoch 2: [  800/16574 (5%)] Loss: 1.6151 | MSE loss: 0.0028 | Bpp loss: 0.4127 | Aux loss: 2729.50
22-08-30 11:59:58.808 - INFO: Train epoch 2: [ 1600/16574 (10%)] Loss: 1.9109 | MSE loss: 0.0034 | Bpp loss: 0.4242 | Aux loss: 2642.10
22-08-30 12:00:01.471 - INFO: Train epoch 2: [ 2400/16574 (14%)] Loss: 1.4577 | MSE loss: 0.0024 | Bpp loss: 0.3986 | Aux loss: 2544.61
22-08-30 12:00:04.053 - INFO: Train epoch 2: [ 3200/16574 (19%)] Loss: 1.6030 | MSE loss: 0.0028 | Bpp loss: 0.3959 | Aux loss: 2457.60
