22-09-06 18:49:11.858 - INFO: Train epoch 1: [    0/16574 (0%)] Loss: 3.2163 | MSE loss: 0.0033 | Bpp loss: 0.4293 | Aux loss: 4519.00
22-09-06 18:49:14.566 - INFO: Train epoch 1: [  800/16574 (5%)] Loss: 4.2968 | MSE loss: 0.0043 | Bpp loss: 0.6335 | Aux loss: 4458.54
22-09-06 18:49:17.234 - INFO: Train epoch 1: [ 1600/16574 (10%)] Loss: 5.2720 | MSE loss: 0.0055 | Bpp loss: 0.6587 | Aux loss: 4391.68
22-09-06 18:49:19.983 - INFO: Train epoch 1: [ 2400/16574 (14%)] Loss: 2.8656 | MSE loss: 0.0028 | Bpp loss: 0.4585 | Aux loss: 4342.55
22-09-06 18:49:22.816 - INFO: Train epoch 1: [ 3200/16574 (19%)] Loss: 2.4234 | MSE loss: 0.0023 | Bpp loss: 0.4567 | Aux loss: 4292.99
22-09-06 18:49:25.644 - INFO: Train epoch 1: [ 4000/16574 (24%)] Loss: 4.6400 | MSE loss: 0.0049 | Bpp loss: 0.4678 | Aux loss: 4230.38
22-09-06 18:49:28.477 - INFO: Train epoch 1: [ 4800/16574 (29%)] Loss: 2.8312 | MSE loss: 0.0028 | Bpp loss: 0.4653 | Aux loss: 4159.37
22-09-06 18:49:31.207 - INFO: Train epoch 1: [ 5600/16574 (34%)] Loss: 3.5348 | MSE loss: 0.0036 | Bpp loss: 0.4892 | Aux loss: 4092.74
22-09-06 18:49:33.894 - INFO: Train epoch 1: [ 6400/16574 (39%)] Loss: 5.5779 | MSE loss: 0.0060 | Bpp loss: 0.5190 | Aux loss: 4017.20
22-09-06 18:49:36.558 - INFO: Train epoch 1: [ 7200/16574 (43%)] Loss: 4.4931 | MSE loss: 0.0047 | Bpp loss: 0.5092 | Aux loss: 3943.60
22-09-06 18:49:39.298 - INFO: Train epoch 1: [ 8000/16574 (48%)] Loss: 7.6418 | MSE loss: 0.0084 | Bpp loss: 0.5402 | Aux loss: 3868.48
22-09-06 18:49:42.061 - INFO: Train epoch 1: [ 8800/16574 (53%)] Loss: 6.8635 | MSE loss: 0.0074 | Bpp loss: 0.6329 | Aux loss: 3790.03
22-09-06 18:49:44.911 - INFO: Train epoch 1: [ 9600/16574 (58%)] Loss: 5.3620 | MSE loss: 0.0056 | Bpp loss: 0.6288 | Aux loss: 3714.01
22-09-06 18:49:47.664 - INFO: Train epoch 1: [10400/16574 (63%)] Loss: 4.4136 | MSE loss: 0.0046 | Bpp loss: 0.5349 | Aux loss: 3645.30
22-09-06 18:49:50.338 - INFO: Train epoch 1: [11200/16574 (68%)] Loss: 3.6330 | MSE loss: 0.0036 | Bpp loss: 0.5688 | Aux loss: 3589.52
22-09-06 18:49:53.213 - INFO: Train epoch 1: [12000/16574 (72%)] Loss: 3.1010 | MSE loss: 0.0031 | Bpp loss: 0.5149 | Aux loss: 3506.47
22-09-06 18:49:55.953 - INFO: Train epoch 1: [12800/16574 (77%)] Loss: 3.4387 | MSE loss: 0.0035 | Bpp loss: 0.4577 | Aux loss: 3421.24
22-09-06 18:49:58.804 - INFO: Train epoch 1: [13600/16574 (82%)] Loss: 5.0720 | MSE loss: 0.0053 | Bpp loss: 0.5844 | Aux loss: 3342.48
22-09-06 18:50:01.785 - INFO: Train epoch 1: [14400/16574 (87%)] Loss: 3.8826 | MSE loss: 0.0041 | Bpp loss: 0.4578 | Aux loss: 3256.83
22-09-06 18:50:04.846 - INFO: Train epoch 1: [15200/16574 (92%)] Loss: 4.4284 | MSE loss: 0.0046 | Bpp loss: 0.5068 | Aux loss: 3167.95
22-09-06 18:50:07.833 - INFO: Train epoch 1: [16000/16574 (97%)] Loss: 2.7792 | MSE loss: 0.0027 | Bpp loss: 0.4861 | Aux loss: 3076.25
22-09-06 18:51:20.415 - INFO: Learning rate: 0.0001
22-09-06 18:51:20.673 - INFO: Train epoch 2: [    0/16574 (0%)] Loss: 4.3333 | MSE loss: 0.0045 | Bpp loss: 0.5385 | Aux loss: 3013.25
22-09-06 18:51:23.423 - INFO: Train epoch 2: [  800/16574 (5%)] Loss: 3.4622 | MSE loss: 0.0035 | Bpp loss: 0.5139 | Aux loss: 2923.03
22-09-06 18:51:26.108 - INFO: Train epoch 2: [ 1600/16574 (10%)] Loss: 5.1458 | MSE loss: 0.0054 | Bpp loss: 0.5669 | Aux loss: 2828.65
22-09-06 18:51:28.833 - INFO: Train epoch 2: [ 2400/16574 (14%)] Loss: 4.0564 | MSE loss: 0.0042 | Bpp loss: 0.4697 | Aux loss: 2732.58
22-09-06 18:51:31.805 - INFO: Train epoch 2: [ 3200/16574 (19%)] Loss: 4.1864 | MSE loss: 0.0043 | Bpp loss: 0.5542 | Aux loss: 2648.55
22-09-06 18:51:34.616 - INFO: Train epoch 2: [ 4000/16574 (24%)] Loss: 4.1479 | MSE loss: 0.0043 | Bpp loss: 0.5076 | Aux loss: 2551.54
22-09-06 18:51:37.491 - INFO: Train epoch 2: [ 4800/16574 (29%)] Loss: 1.8147 | MSE loss: 0.0017 | Bpp loss: 0.4040 | Aux loss: 2455.51
22-09-06 18:51:40.126 - INFO: Train epoch 2: [ 5600/16574 (34%)] Loss: 4.1229 | MSE loss: 0.0042 | Bpp loss: 0.5804 | Aux loss: 2362.73
22-09-06 18:51:42.596 - INFO: Train epoch 2: [ 6400/16574 (39%)] Loss: 2.3550 | MSE loss: 0.0023 | Bpp loss: 0.4292 | Aux loss: 2273.31
22-09-06 18:51:45.287 - INFO: Train epoch 2: [ 7200/16574 (43%)] Loss: 3.6543 | MSE loss: 0.0037 | Bpp loss: 0.5643 | Aux loss: 2170.81
22-09-06 18:51:48.053 - INFO: Train epoch 2: [ 8000/16574 (48%)] Loss: 3.3453 | MSE loss: 0.0034 | Bpp loss: 0.5011 | Aux loss: 2066.82
22-09-06 18:51:50.810 - INFO: Train epoch 2: [ 8800/16574 (53%)] Loss: 4.0200 | MSE loss: 0.0042 | Bpp loss: 0.4878 | Aux loss: 1962.80
22-09-06 18:51:53.664 - INFO: Train epoch 2: [ 9600/16574 (58%)] Loss: 2.4091 | MSE loss: 0.0023 | Bpp loss: 0.4781 | Aux loss: 1861.09
22-09-06 18:51:56.322 - INFO: Train epoch 2: [10400/16574 (63%)] Loss: 3.2217 | MSE loss: 0.0032 | Bpp loss: 0.4789 | Aux loss: 1756.63
22-09-06 18:51:58.948 - INFO: Train epoch 2: [11200/16574 (68%)] Loss: 7.1559 | MSE loss: 0.0077 | Bpp loss: 0.6429 | Aux loss: 1650.00
22-09-06 18:52:01.624 - INFO: Train epoch 2: [12000/16574 (72%)] Loss: 3.7076 | MSE loss: 0.0038 | Bpp loss: 0.4672 | Aux loss: 1577.14
22-09-06 18:52:04.359 - INFO: Train epoch 2: [12800/16574 (77%)] Loss: 3.9055 | MSE loss: 0.0040 | Bpp loss: 0.5631 | Aux loss: 1506.74
22-09-06 18:52:07.120 - INFO: Train epoch 2: [13600/16574 (82%)] Loss: 3.1300 | MSE loss: 0.0031 | Bpp loss: 0.5035 | Aux loss: 1428.87
22-09-06 18:52:09.795 - INFO: Train epoch 2: [14400/16574 (87%)] Loss: 4.1546 | MSE loss: 0.0043 | Bpp loss: 0.5497 | Aux loss: 1341.46
22-09-06 18:52:12.665 - INFO: Train epoch 2: [15200/16574 (92%)] Loss: 2.4819 | MSE loss: 0.0024 | Bpp loss: 0.4808 | Aux loss: 1270.77
22-09-06 18:52:15.738 - INFO: Train epoch 2: [16000/16574 (97%)] Loss: 3.3741 | MSE loss: 0.0034 | Bpp loss: 0.5349 | Aux loss: 1148.64
22-09-06 18:53:28.216 - INFO: Learning rate: 0.0001
22-09-06 18:53:28.491 - INFO: Train epoch 3: [    0/16574 (0%)] Loss: 3.8463 | MSE loss: 0.0039 | Bpp loss: 0.5524 | Aux loss: 1043.69
22-09-06 18:53:31.256 - INFO: Train epoch 3: [  800/16574 (5%)] Loss: 2.5719 | MSE loss: 0.0024 | Bpp loss: 0.5679 | Aux loss: 927.20
22-09-06 18:53:34.137 - INFO: Train epoch 3: [ 1600/16574 (10%)] Loss: 4.6786 | MSE loss: 0.0049 | Bpp loss: 0.5610 | Aux loss: 839.01
22-09-06 18:53:36.903 - INFO: Train epoch 3: [ 2400/16574 (14%)] Loss: 2.0091 | MSE loss: 0.0018 | Bpp loss: 0.4659 | Aux loss: 781.11
22-09-06 18:53:39.673 - INFO: Train epoch 3: [ 3200/16574 (19%)] Loss: 1.4435 | MSE loss: 0.0012 | Bpp loss: 0.3925 | Aux loss: 751.07
22-09-06 18:53:42.497 - INFO: Train epoch 3: [ 4000/16574 (24%)] Loss: 2.1383 | MSE loss: 0.0020 | Bpp loss: 0.4625 | Aux loss: 742.66
22-09-06 18:53:45.158 - INFO: Train epoch 3: [ 4800/16574 (29%)] Loss: 3.6893 | MSE loss: 0.0038 | Bpp loss: 0.4894 | Aux loss: 726.00
22-09-06 18:53:48.010 - INFO: Train epoch 3: [ 5600/16574 (34%)] Loss: 3.0517 | MSE loss: 0.0030 | Bpp loss: 0.4898 | Aux loss: 729.45
22-09-06 18:53:50.814 - INFO: Train epoch 3: [ 6400/16574 (39%)] Loss: 3.9903 | MSE loss: 0.0041 | Bpp loss: 0.5169 | Aux loss: 746.93
22-09-06 18:53:53.602 - INFO: Train epoch 3: [ 7200/16574 (43%)] Loss: 2.8111 | MSE loss: 0.0028 | Bpp loss: 0.4643 | Aux loss: 770.69
22-09-06 18:53:56.453 - INFO: Train epoch 3: [ 8000/16574 (48%)] Loss: 2.4988 | MSE loss: 0.0024 | Bpp loss: 0.4781 | Aux loss: 801.53
22-09-06 18:53:59.194 - INFO: Train epoch 3: [ 8800/16574 (53%)] Loss: 3.9106 | MSE loss: 0.0040 | Bpp loss: 0.5382 | Aux loss: 840.31
22-09-06 18:54:02.032 - INFO: Train epoch 3: [ 9600/16574 (58%)] Loss: 3.5381 | MSE loss: 0.0036 | Bpp loss: 0.5090 | Aux loss: 882.13
22-09-06 18:54:04.801 - INFO: Train epoch 3: [10400/16574 (63%)] Loss: 3.4677 | MSE loss: 0.0034 | Bpp loss: 0.5817 | Aux loss: 929.70
22-09-06 18:54:07.527 - INFO: Train epoch 3: [11200/16574 (68%)] Loss: 3.2665 | MSE loss: 0.0032 | Bpp loss: 0.5203 | Aux loss: 966.04
22-09-06 18:54:10.360 - INFO: Train epoch 3: [12000/16574 (72%)] Loss: 2.8700 | MSE loss: 0.0028 | Bpp loss: 0.5355 | Aux loss: 1011.13
22-09-06 18:54:13.101 - INFO: Train epoch 3: [12800/16574 (77%)] Loss: 2.6436 | MSE loss: 0.0026 | Bpp loss: 0.4556 | Aux loss: 1056.75
