22-09-21 18:05:18.060 - INFO: Train epoch 0: [15200/16574 (92%)] Loss: 1.7334 | MSE loss: 0.0057 | Bpp loss: 0.4333 | Aux loss: 6825.01
22-09-21 18:05:23.191 - INFO: Train epoch 0: [16000/16574 (97%)] Loss: 2.5055 | MSE loss: 0.0091 | Bpp loss: 0.4326 | Aux loss: 6719.81
22-09-21 18:07:20.386 - INFO: Learning rate: 0.0001
22-09-21 18:07:20.984 - INFO: Train epoch 1: [    0/16574 (0%)] Loss: 1.1379 | MSE loss: 0.0034 | Bpp loss: 0.3692 | Aux loss: 6646.39
22-09-21 18:07:26.167 - INFO: Train epoch 1: [  800/16574 (5%)] Loss: 1.3585 | MSE loss: 0.0044 | Bpp loss: 0.3554 | Aux loss: 6562.38
22-09-21 18:07:31.335 - INFO: Train epoch 1: [ 1600/16574 (10%)] Loss: 1.3537 | MSE loss: 0.0043 | Bpp loss: 0.3661 | Aux loss: 6467.93
22-09-21 18:07:36.595 - INFO: Train epoch 1: [ 2400/16574 (14%)] Loss: 1.3275 | MSE loss: 0.0043 | Bpp loss: 0.3518 | Aux loss: 6374.35
22-09-21 18:07:41.861 - INFO: Train epoch 1: [ 3200/16574 (19%)] Loss: 1.4734 | MSE loss: 0.0048 | Bpp loss: 0.3829 | Aux loss: 6267.97
22-09-21 18:07:47.021 - INFO: Train epoch 1: [ 4000/16574 (24%)] Loss: 2.0186 | MSE loss: 0.0071 | Bpp loss: 0.4050 | Aux loss: 6146.15
22-09-21 18:07:52.229 - INFO: Train epoch 1: [ 4800/16574 (29%)] Loss: 1.7580 | MSE loss: 0.0061 | Bpp loss: 0.3681 | Aux loss: 6039.97
22-09-21 18:07:57.429 - INFO: Train epoch 1: [ 5600/16574 (34%)] Loss: 1.3251 | MSE loss: 0.0042 | Bpp loss: 0.3715 | Aux loss: 5955.30
22-09-21 18:08:02.779 - INFO: Train epoch 1: [ 6400/16574 (39%)] Loss: 1.2267 | MSE loss: 0.0039 | Bpp loss: 0.3364 | Aux loss: 5833.72
22-09-21 18:08:07.987 - INFO: Train epoch 1: [ 7200/16574 (43%)] Loss: 0.9272 | MSE loss: 0.0026 | Bpp loss: 0.3354 | Aux loss: 5727.72
22-09-21 18:08:13.816 - INFO: Train epoch 1: [ 8000/16574 (48%)] Loss: 1.7484 | MSE loss: 0.0061 | Bpp loss: 0.3589 | Aux loss: 5593.85
22-09-21 18:08:25.370 - INFO: Train epoch 1: [ 8800/16574 (53%)] Loss: 1.5413 | MSE loss: 0.0051 | Bpp loss: 0.3735 | Aux loss: 5459.01
22-09-21 18:08:33.548 - INFO: Train epoch 1: [ 9600/16574 (58%)] Loss: 1.9391 | MSE loss: 0.0070 | Bpp loss: 0.3527 | Aux loss: 5304.44
22-09-21 18:08:38.672 - INFO: Train epoch 1: [10400/16574 (63%)] Loss: 0.9910 | MSE loss: 0.0030 | Bpp loss: 0.3072 | Aux loss: 5171.33
22-09-21 18:08:43.790 - INFO: Train epoch 1: [11200/16574 (68%)] Loss: 1.1374 | MSE loss: 0.0036 | Bpp loss: 0.3148 | Aux loss: 5039.59
22-09-21 18:08:48.895 - INFO: Train epoch 1: [12000/16574 (72%)] Loss: 1.5118 | MSE loss: 0.0053 | Bpp loss: 0.3128 | Aux loss: 4902.54
22-09-21 18:08:54.014 - INFO: Train epoch 1: [12800/16574 (77%)] Loss: 1.2441 | MSE loss: 0.0041 | Bpp loss: 0.3113 | Aux loss: 4746.96
22-09-21 18:08:59.148 - INFO: Train epoch 1: [13600/16574 (82%)] Loss: 1.7783 | MSE loss: 0.0064 | Bpp loss: 0.3279 | Aux loss: 4598.21
22-09-21 18:09:04.260 - INFO: Train epoch 1: [14400/16574 (87%)] Loss: 1.4520 | MSE loss: 0.0049 | Bpp loss: 0.3475 | Aux loss: 4423.77
22-09-21 18:09:09.402 - INFO: Train epoch 1: [15200/16574 (92%)] Loss: 1.0222 | MSE loss: 0.0030 | Bpp loss: 0.3288 | Aux loss: 4265.87
22-09-21 18:09:14.529 - INFO: Train epoch 1: [16000/16574 (97%)] Loss: 0.7650 | MSE loss: 0.0021 | Bpp loss: 0.2758 | Aux loss: 4098.20
22-09-21 18:11:23.580 - INFO: Learning rate: 0.0001
22-09-21 18:11:32.780 - INFO: Train epoch 2: [    0/16574 (0%)] Loss: 1.1879 | MSE loss: 0.0038 | Bpp loss: 0.3228 | Aux loss: 3970.14
22-09-21 18:11:55.283 - INFO: Train epoch 2: [  800/16574 (5%)] Loss: 1.6508 | MSE loss: 0.0058 | Bpp loss: 0.3358 | Aux loss: 3787.60
22-09-21 18:12:00.552 - INFO: Train epoch 2: [ 1600/16574 (10%)] Loss: 1.1665 | MSE loss: 0.0037 | Bpp loss: 0.3183 | Aux loss: 3608.32
22-09-21 18:12:05.666 - INFO: Train epoch 2: [ 2400/16574 (14%)] Loss: 1.8344 | MSE loss: 0.0066 | Bpp loss: 0.3214 | Aux loss: 3416.96
22-09-21 18:12:10.833 - INFO: Train epoch 2: [ 3200/16574 (19%)] Loss: 1.9682 | MSE loss: 0.0072 | Bpp loss: 0.3307 | Aux loss: 3248.33
22-09-21 18:12:16.016 - INFO: Train epoch 2: [ 4000/16574 (24%)] Loss: 1.4615 | MSE loss: 0.0051 | Bpp loss: 0.2896 | Aux loss: 3093.61
22-09-21 18:12:21.175 - INFO: Train epoch 2: [ 4800/16574 (29%)] Loss: 1.6205 | MSE loss: 0.0056 | Bpp loss: 0.3537 | Aux loss: 2894.88
